"process","application_category","prevalence","sha256","os_info"
"chrome.exe","browser","0.12","1FA5A6C8438A4E6D373D39C96B77C0C84540D38B80628EFFDEC89E77D02D7E57","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"chrome.exe","browser","0.12","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.97; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.01}"
"chrome.exe","browser","0.12","0830AF92B1959E2137B8E4B304266842AED1EA5B40735A5F0CA3792A3779D7C0","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.7; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.17; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.1}"
"chrome.exe","browser","0.12","E2055153527A8EFF9E92B00D19C6CCC00AD3478CB4B5ACD6063AF9591FE82DC4","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.12","A31C76B026966D8A01BB929402B17A5C0B35037CF53908770D7F3D1F28F6A7BD","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"chrome.exe","browser","0.12","6EDEBD38EE9B6524CE18263EF674C692A2D082D32D196905A546692DA1ECCF50","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.12","9084DE5909C4C9ED9F1A6571F482D321F648ADA4B39748EAF4A6603842D61503","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"chrome.exe","browser","0.12","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.56; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.23; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.14}"
"chrome.exe","browser","0.12","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.0}"
"chrome.exe","browser","0.12","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.97; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.03}"
"chrome.exe","browser","0.12","0830AF92B1959E2137B8E4B304266842AED1EA5B40735A5F0CA3792A3779D7C0","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.84; (WinNT)(Windows 10 Enterprise)(10.0.16299)=0.06; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.04}"
"chrome.exe","browser","0.12","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.48; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.35; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.12}"
"chrome.exe","browser","0.13","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.46; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.45; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.08}"
"chrome.exe","browser","0.13","7823A4A85AC083FB4C9DE3C2850919B0A5609E8F5BEB4D6508FE6481C9A94624","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.13","9B69306FCC3FAC436B4DDBDB3413D03140077508E405EBCDE56C0AABDC9B7413","@{(WinNT)(Windows 10 Enterprise)(10.0.16299)=1.0}"
"chrome.exe","browser","0.13","4462807702DD61C873E73BB9EAB13B6EEFA6464311AA8A1831F0A2675351B5FF","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.13","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173",""
"chrome.exe","browser","0.13","6EDEBD38EE9B6524CE18263EF674C692A2D082D32D196905A546692DA1ECCF50","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.13","FD8C15460ABCDA6B44FB970A84426617368BB2925F0C2B9E410DFF20FEB923D1","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.4; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.37; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.19}"
"chrome.exe","browser","0.13","7823A4A85AC083FB4C9DE3C2850919B0A5609E8F5BEB4D6508FE6481C9A94624","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.13","7823A4A85AC083FB4C9DE3C2850919B0A5609E8F5BEB4D6508FE6481C9A94624","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.13","19A6A0E40C2E2F03D632923426D5E2F684EB5CB6D801AC539AD96E86007DA233","@{(WinNT)(Windows 10 Enterprise)(10.0.17763)=1.0}"
"chrome.exe","browser","0.13","FD8C15460ABCDA6B44FB970A84426617368BB2925F0C2B9E410DFF20FEB923D1","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.44; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.39; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.12}"
"chrome.exe","browser","0.13","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.71; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.13; (WinNT)(Windows 10 Enterprise)(10.0.16299)=0.08}"
"chrome.exe","browser","0.13","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.96; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.02; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.01}"
"chrome.exe","browser","0.13","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.5; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.32; (WinNT)(Windows 10 Enterprise)(10.0.16299)=0.11}"
"chrome.exe","browser","0.14","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.51; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.22; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.22}"
"chrome.exe","browser","0.14","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.89; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.04; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.02}"
"chrome.exe","browser","0.14","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.14","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.57; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.41; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.02}"
"chrome.exe","browser","0.14","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Home)(10.0.17763)=0.44; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.22; (WinNT)(Windows 10 Professional)(10.0.17134)=0.15}"
"chrome.exe","browser","0.14","FD4AB4468309B472539509F179F1B755011A3A8998BC3E57FD196A57561B1377","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.99; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.01}"
"chrome.exe","browser","0.14","4130D0B9A5E9A8CE056394FBE551EBCC4E4E732671FD7C1A5B4FBAFCBCECD162","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.14","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.14","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.14","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.46; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.38; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.09}"
"chrome.exe","browser","0.14","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.46; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.31; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.18}"
"chrome.exe","browser","0.14","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.55; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.22; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.18}"
"chrome.exe","browser","0.14","C0EDC58682B6FA296A439DA2320C8BF74D7BF5F8E83446441048687BEB60A472","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"chrome.exe","browser","0.14","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.84; (WinNT)(Windows 7 Enterprise N)(6.1.7601)=0.08; (WinNT)(Windows 10 Home)(10.0.17763)=0.06}"
"chrome.exe","browser","0.15","64486029E7EA5709FA2793FAED7FC932450B068390AF703E18324EFB58548F1A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.71; (WinNT)(Windows 10 Enterprise)(10.0.16299)=0.29; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.0}"
"chrome.exe","browser","0.15","0AF4A7F0EF47C81843968768F6186B964967778226FC3F353BAD98615547FC09",""
"chrome.exe","browser","0.15","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.94; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.06}"
"chrome.exe","browser","0.15","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.63; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.27; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.1}"
"chrome.exe","browser","0.15","9084DE5909C4C9ED9F1A6571F482D321F648ADA4B39748EAF4A6603842D61503","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.15","B2BB5D4636D2C0A0F8C59CF955CA37B15095A0EDA2272530BCE1A5D8AEA666D5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.77; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.21; (WinNT)(Windows 10 Professional)(10.0.17134)=0.01}"
"chrome.exe","browser","0.15","FD8C15460ABCDA6B44FB970A84426617368BB2925F0C2B9E410DFF20FEB923D1","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.51; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.33; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.13}"
"chrome.exe","browser","0.15","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.96; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.02; (WinNT)(Windows 10 Professional)(10.0.17134)=0.01}"
"chrome.exe","browser","0.16","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.62; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.28; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.08}"
"chrome.exe","browser","0.16","36D007B405FE48FE7C27FB01085E2E322BA9EC78EAABC6DDE50632E2C30238D1","@{(WinNT)(Windows 10 Home)(10.0.17763)=1.0}"
"chrome.exe","browser","0.16","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.41; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.29; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.29}"
"chrome.exe","browser","0.16","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.96; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.02; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.01}"
"chrome.exe","browser","0.16","DB7A24958CEAE0AB9476354F9180AED7250876B6E6BAF0FAA41C7FD904B013A2","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.16","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.69; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.23; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.08}"
"chrome.exe","browser","0.16","0830AF92B1959E2137B8E4B304266842AED1EA5B40735A5F0CA3792A3779D7C0","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.63; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.28; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.09}"
"chrome.exe","browser","0.17","4130D0B9A5E9A8CE056394FBE551EBCC4E4E732671FD7C1A5B4FBAFCBCECD162","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","BD9F8C5B541B89E89AC59ACC7F53B66ABC3CAC539EC967AF167FDA996F595944","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","C0EDC58682B6FA296A439DA2320C8BF74D7BF5F8E83446441048687BEB60A472","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.45; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.31; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.19}"
"chrome.exe","browser","0.17","7823A4A85AC083FB4C9DE3C2850919B0A5609E8F5BEB4D6508FE6481C9A94624","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","FF69E9807C421783E2E4234B23C19AAEF0DC1380397A61792A5E440DE9002216","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","268A0463D7CB907D45E1C2AB91703E71734116F08B2C090E34C2D506183F9BCA","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.67; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.13; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.13}"
"chrome.exe","browser","0.17","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.47; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.47; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.07}"
"chrome.exe","browser","0.17","EB23FF00CC2C6B1D4C5FC9454CACF07C88A9F94695021AFC0702422C5E0FD082","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.17","0830AF92B1959E2137B8E4B304266842AED1EA5B40735A5F0CA3792A3779D7C0","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.79; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.21}"
"chrome.exe","browser","0.17","4130D0B9A5E9A8CE056394FBE551EBCC4E4E732671FD7C1A5B4FBAFCBCECD162","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","7823A4A85AC083FB4C9DE3C2850919B0A5609E8F5BEB4D6508FE6481C9A94624","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.17","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.17","3A74EE1F0155C79C3C625FB10ED7E8CF594210C2FAF610EE1B09CE8EE66EBC18",""
"chrome.exe","browser","0.17","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.87; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.06; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.04}"
"chrome.exe","browser","0.17","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.67; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.17; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.14}"
"chrome.exe","browser","0.17","04ED5CD71693C8C8549549D884E560579A194717C347F204D168E2059C1FC3B1",""
"chrome.exe","browser","0.17","9B69306FCC3FAC436B4DDBDB3413D03140077508E405EBCDE56C0AABDC9B7413","@{(WinNT)(Windows 10 Enterprise)(10.0.16299)=1.0}"
"chrome.exe","browser","0.17","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.65; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.2; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.13}"
"chrome.exe","browser","0.17","28818A9A4CA7F19028FB450D2A77B1A5F08C90F6BC6504B62257C2A9B532FDB5","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=1.0}"
"chrome.exe","browser","0.18","15101404E26D4BC4BD1A519B302E10577C705F4E3006DA4CC6D1440E2FD3C2D2","@{(WinNT)(Windows 7 Ultimate)(6.1.7601)=1.0}"
"chrome.exe","browser","0.18","268A0463D7CB907D45E1C2AB91703E71734116F08B2C090E34C2D506183F9BCA","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.69; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.24; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.06}"
"chrome.exe","browser","0.18","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.62; (WinNT)(Windows 10 Professional)(10.0.17134)=0.17; (WinNT)(Windows 10 Professional)(10.0.18362)=0.07}"
"chrome.exe","browser","0.18","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.52; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.35; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.09}"
"chrome.exe","browser","0.18","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.16299)=0.52; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.24; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.15}"
"chrome.exe","browser","0.19","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=0.5; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.5}"
"chrome.exe","browser","0.19","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.94; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.02; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.01}"
"chrome.exe","browser","0.19","9B69306FCC3FAC436B4DDBDB3413D03140077508E405EBCDE56C0AABDC9B7413","@{(WinNT)(Windows 10 Enterprise)(10.0.16299)=1.0}"
"chrome.exe","browser","0.19","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.19","9B3832FB2EEFC5B0A95200E4CAEDD8E7796B8769DA7A242168A300E696D5C26F","@{(WinNT)(Windows 10 Professional)(10.0.17134)=1.0}"
"chrome.exe","browser","0.19","B2BB5D4636D2C0A0F8C59CF955CA37B15095A0EDA2272530BCE1A5D8AEA666D5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.52; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.43; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.02}"
"chrome.exe","browser","0.19","268A0463D7CB907D45E1C2AB91703E71734116F08B2C090E34C2D506183F9BCA","@{(WinNT)(Windows 7 Enterprise N)(6.1.7601)=0.98; (WinNT)(Windows 7 Professional)(6.1.7601)=0.02}"
"chrome.exe","browser","0.19","268A0463D7CB907D45E1C2AB91703E71734116F08B2C090E34C2D506183F9BCA","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.57; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.17; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.16}"
"chrome.exe","browser","0.19","C0D08ACA9279F1AD3074BC0B56361C40C947A664A584571630B318D8F0A1F306","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.47; (WinNT)(Windows 10 Enterprise)(10.0.14393)=0.28; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.25}"
"chrome.exe","browser","0.19","D93A144F94731F0F9E5F034BCB8FAC4002C028068522870A0E3E43C07C4C2173","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.19","1238A8C613BCD455E8A8AE953E7164A9D0BE663D4DD707490F4521434BD8181E","@{(WinNT)(Windows 7 Enterprise)(6.1.7601)=1.0}"
"chrome.exe","browser","0.2","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.66; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.19; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.13}"
"chrome.exe","browser","0.2","B2BB5D4636D2C0A0F8C59CF955CA37B15095A0EDA2272530BCE1A5D8AEA666D5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.73; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.18; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.06}"
"chrome.exe","browser","0.2","7039477ED1C7C9A2DF0D7779D63AC8595D2A612C70B861342940D2F2093667E4","@{(WinNT)(Windows 10 Enterprise)(10.0.15063)=0.67; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.22; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.1}"
"chrome.exe","browser","0.2","1F0DE7D3D9F58ED49417B52FC5F0906EE22B8F7D1D406929408C2D7EB80E698B","@{(WinNT)(Windows 10 Enterprise)(10.0.16299)=1.0}"
"chrome.exe","browser","0.2","61D2B627CFA6FFFB89B3DBBB2B5B24AB0D8450A2EC77B89F16C3C410633B7452","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.2","268A0463D7CB907D45E1C2AB91703E71734116F08B2C090E34C2D506183F9BCA","@{(WinNT)(Windows 7 Enterprise N)(6.1.7601)=0.95; (WinNT)(Windows 7 Professional)(6.1.7601)=0.05}"
"chrome.exe","browser","0.2","B2BB5D4636D2C0A0F8C59CF955CA37B15095A0EDA2272530BCE1A5D8AEA666D5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.7; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.22; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.05}"
"chrome.exe","browser","0.2","072228D83FEB4E4A9D0C16191E09B57D0CA66C483B1B81BB68AC4C27446EF172","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.2","19A6A0E40C2E2F03D632923426D5E2F684EB5CB6D801AC539AD96E86007DA233","@{(WinNT)(Windows 10 Enterprise)(10.0.17763)=1.0}"
"chrome.exe","browser","0.2","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.0; (WinNT)(Windows 10 Enterprise)(10.0.18362)=0.0}"
"chrome.exe","browser","0.2","8AAE0CE840A59021EA554DC2EC1F65F90951CE628DF4B3916A0F10906DC5B48B","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.64; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.2; (WinNT)(Windows 10 Enterprise)(10.0.15063)=0.15}"
"chrome.exe","browser","0.2","61D2B627CFA6FFFB89B3DBBB2B5B24AB0D8450A2EC77B89F16C3C410633B7452","@{(WinNT)(Windows 7 Ultimate)(6.1.7601)=0.99; (WinNT)(Windows 10 Professional)(10.0.17763)=0.01}"
"chrome.exe","browser","0.2","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.91; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.04; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.02}"
"chrome.exe","browser","0.2","2AD6823E4ED4920385A098F4510975B28C24DF80F1A22F677A6067D84657A5F1","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=0.92; (WinNT)(Windows 7 Enterprise)(6.1.7601)=0.03; (WinNT)(Windows 10 Enterprise)(10.0.17763)=0.01}"
"chrome.exe","browser","0.2","BE3D2BA94E34BAC4EC82540FB9C849E7E1B320359F98A1C3AFAC5A9EBDA2E05A","@{(WinNT)(Windows 10 Enterprise)(10.0.18362)=0.58; (WinNT)(Windows 10 Enterprise)(10.0.17134)=0.42}"
"chrome.exe","browser","0.2","B2BB5D4636D2C0A0F8C59CF955CA37B15095A0EDA2272530BCE1A5D8AEA666D5","@{(WinNT)(Windows 10 Enterprise)(10.0.17134)=1.0}"
"chrome.exe","browser","0.21","FBABDB68BA095638602AEABF903599DB281452040E2BBD3A1BA6491E23DAE2AD","@{(WinNT)(Windows 10 Professional)(10.0.17763)=1.0}"
